customer_id,first_name,last_name,date_of_birth,age,region,employment_status,employment_length_yrs,annual_income,risk_band,credit_score,num_prev_defaults,created_date
CUST000228,Helen,Butler,1991-02-25,35,London,Employed,1.5,47800.0,Sub-Prime,635,2,2025-05-13
CUST000229,Eric,Russell,1995-04-05,30,Edinburgh,Employed,0.2,46000.0,Near-Prime,686,0,2023-08-14
CUST000230,Angela,Jordan,1983-11-01,42,Liverpool,Self-Employed,5.2,38900.0,Sub-Prime,665,0,2024-07-03
CUST000231,Stewart,Pearce,1982-05-11,43,Glasgow,Self-Employed,4.1,23700.0,Near-Prime,721,0,2022-04-04
CUST000232,Nigel,May,1994-08-30,31,Sheffield,Self-Employed,7.3,21400.0,Sub-Prime,618,0,2022-11-19
CUST000233,Phillip,Pritchard,1995-09-29,30,London,Self-Employed,9.9,33100.0,Near-Prime,748,0,2022-05-07
CUST000234,Shane,Coleman,1963-11-12,62,Sheffield,Employed,5.0,34000.0,Near-Prime,711,0,2022-04-27
CUST000235,Paul,Hanson,1963-10-30,62,Birmingham,Employed,5.6,14300.0,Prime,813,0,2024-12-06
CUST000236,Pauline,Harris,1993-08-02,32,Birmingham,Employed,2.1,13500.0,Prime,773,2,2022-12-26
CUST000237,Diana,Bird,1972-10-12,53,Glasgow,Employed,4.5,15600.0,Sub-Prime,615,0,2025-08-28
CUST000238,Steven,Holmes,1984-01-28,42,London,Contractor,5.5,19400.0,Near-Prime,692,0,2025-12-06
CUST000239,Kayleigh,Wright,1971-03-07,55,Edinburgh,Employed,5.7,32100.0,Near-Prime,687,0,2025-06-02
CUST000240,Diane,Clark,1966-08-21,59,Manchester,Employed,27.0,16800.0,Prime,793,0,2022-12-16
CUST000241,Kieran,Walker,1997-04-01,28,Sheffield,Retired,1.0,22100.0,Prime,771,0,2025-07-08
CUST000242,Steven,Howard,1962-11-09,63,London,Employed,19.9,49700.0,Prime,804,0,2025-05-16
CUST000243,Marilyn,Morris,1974-02-09,52,Birmingham,Employed,24.5,37700.0,Near-Prime,702,1,2024-06-03
CUST000244,Jennifer,Harvey,1972-10-25,53,Manchester,Self-Employed,10.0,53600.0,Near-Prime,701,0,2024-12-05
CUST000245,Beth,Ahmed,1973-11-14,52,Leeds,Employed,1.5,25500.0,Near-Prime,693,2,2023-02-27
CUST000246,Sheila,Hughes,1987-03-27,38,Leeds,Employed,14.3,32200.0,Near-Prime,746,1,2022-05-05
CUST000247,Simon,Ball,1993-11-15,32,Edinburgh,Employed,2.5,10300.0,Prime,771,0,2025-02-15
CUST000248,Rachael,Smith,1975-02-10,51,Glasgow,Employed,6.4,36800.0,Near-Prime,709,0,2022-05-22
CUST000249,Frances,Lee,1968-10-02,57,Liverpool,Employed,0.1,29200.0,Prime,763,2,2024-06-12
CUST000250,Michael,Watkins,1993-02-17,33,Liverpool,Employed,3.3,27700.0,Near-Prime,689,0,2024-11-10
CUST000251,Melissa,Thomas,1971-07-08,54,Edinburgh,Self-Employed,1.9,24300.0,Near-Prime,744,0,2025-03-20
CUST000252,Pauline,Reynolds,1965-02-05,61,Leeds,Employed,0.6,43300.0,Near-Prime,747,0,2023-11-18
CUST000253,Jeremy,Turner,1972-02-08,54,Cardiff,Employed,0.3,32600.0,Prime,751,0,2023-11-09
CUST000254,Abigail,Morgan,1996-05-16,29,Glasgow,Employed,2.8,76500.0,Deep Sub-Prime,558,0,2024-01-01
CUST000255,Michelle,Ross,1976-11-08,49,Birmingham,Employed,5.9,77700.0,Prime,777,0,2024-11-07
CUST000256,Shaun,Sheppard,1960-04-17,65,Leeds,Self-Employed,9.4,71300.0,Prime,801,0,2024-12-13
CUST000257,Gerard,Adams,1986-11-22,39,Birmingham,Employed,2.7,47600.0,Sub-Prime,642,1,2023-09-15
CUST000258,Georgina,Sims,2004-12-05,21,Bristol,Employed,1.5,53100.0,Prime,751,1,2022-05-17
CUST000259,Howard,Turnbull,1974-07-31,51,Bristol,Employed,0.1,22100.0,Prime,788,0,2025-04-15
CUST000260,Katherine,Mason,1980-09-05,45,Cardiff,Employed,0.7,35800.0,Near-Prime,731,1,2022-01-02
CUST000261,Joanna,Hall,1997-12-06,28,Glasgow,Self-Employed,4.8,31100.0,Prime,831,2,2022-03-26
CUST000262,Maureen,Evans,1965-12-10,60,London,Self-Employed,14.3,60700.0,Prime,813,1,2025-03-21
CUST000263,Kayleigh,Williams,1987-02-06,39,Sheffield,Retired,1.5,48700.0,Prime,846,0,2022-03-22
CUST000264,Vincent,Parry,1967-01-11,59,London,Employed,3.7,46800.0,Near-Prime,728,0,2025-12-12
CUST000265,Jennifer,Wallace,1972-10-11,53,Cardiff,Self-Employed,0.2,40900.0,Sub-Prime,644,0,2024-01-23
CUST000266,Matthew,Simpson,1961-06-10,64,London,Retired,6.7,28900.0,Prime,773,0,2024-08-03
CUST000267,Carolyn,Steele,1969-06-17,56,Leeds,Self-Employed,5.4,29000.0,Prime,760,0,2024-05-05
CUST000268,Lynn,Miles,1954-02-08,72,Sheffield,Employed,0.4,29200.0,Near-Prime,687,2,2022-12-16
CUST000269,Bethany,May,1960-11-24,65,Liverpool,Employed,1.2,41800.0,Prime,774,1,2024-10-03
CUST000270,Dawn,Begum,1963-08-27,62,Manchester,Employed,0.7,22900.0,Near-Prime,741,0,2023-03-30
CUST000271,Diana,Robertson,1987-10-22,38,Bristol,Contractor,3.7,21200.0,Prime,762,0,2025-07-20
CUST000272,Megan,Smith,1986-01-04,40,Cardiff,Employed,2.4,43600.0,Prime,767,0,2024-05-06
CUST000273,Jacqueline,Bates,1963-01-08,63,Leeds,Employed,0.6,40300.0,Near-Prime,701,0,2024-07-20
CUST000274,Barry,Taylor,1987-10-06,38,Cardiff,Contractor,1.5,33400.0,Prime,781,0,2023-03-06
CUST000275,Maurice,McDonald,1981-05-31,44,Glasgow,Self-Employed,4.1,63700.0,Near-Prime,700,0,2024-02-28
CUST000276,Paul,Bird,1971-05-11,54,Manchester,Employed,5.8,24400.0,Near-Prime,692,0,2023-04-09
CUST000277,Rosemary,Watkins,1993-02-12,33,Glasgow,Employed,2.7,54300.0,Deep Sub-Prime,550,0,2024-01-31
CUST000278,Katie,Powell,1963-04-16,62,Cardiff,Employed,10.5,55600.0,Prime,772,0,2023-06-21
CUST000279,Lynn,Miller,1975-10-19,50,Glasgow,Employed,6.5,69100.0,Prime,807,0,2023-08-09
CUST000280,Danny,Taylor,1984-02-29,42,Cardiff,Employed,5.8,29400.0,Near-Prime,725,0,2024-12-19
CUST000281,Alexandra,Cooper,1969-06-05,56,Edinburgh,Contractor,9.2,54900.0,Near-Prime,715,0,2025-08-22
CUST000282,Samuel,Stephens,1981-02-16,45,Cardiff,Employed,3.5,54100.0,Sub-Prime,674,0,2024-01-05
CUST000283,Margaret,Cooper,2001-03-02,25,Leeds,Self-Employed,1.2,44200.0,Near-Prime,683,0,2024-10-28
CUST000284,Derek,Hughes,1997-07-19,28,Edinburgh,Employed,1.0,23400.0,Prime,823,0,2022-02-27
CUST000285,Stephanie,Arnold,1961-10-07,64,Birmingham,Employed,4.3,92100.0,Near-Prime,683,0,2023-05-31
CUST000286,Chloe,Spencer,1960-01-03,66,Birmingham,Employed,0.4,93300.0,Near-Prime,698,0,2025-11-15
CUST000287,Stephen,Wood,1984-04-09,41,Sheffield,Self-Employed,7.8,9100.0,Prime,779,0,2023-09-29
CUST000288,Dean,Tucker,1997-09-25,28,London,Employed,1.2,54200.0,Prime,804,0,2025-04-29
CUST000289,Declan,Johnson,1971-03-19,55,Liverpool,Retired,5.1,92100.0,Sub-Prime,654,1,2023-09-10
CUST000290,Jonathan,Barton,1997-05-25,28,Cardiff,Employed,4.4,21200.0,Prime,819,0,2025-08-17
CUST000291,Eleanor,Palmer,1999-01-25,27,Birmingham,Employed,0.1,27900.0,Near-Prime,729,0,2023-05-07
CUST000292,Holly,Carr,1995-10-31,30,Sheffield,Contractor,1.3,53400.0,Prime,768,0,2022-02-25
CUST000293,Brian,Henry,1995-03-13,31,Bristol,Employed,3.3,35800.0,Near-Prime,728,0,2024-11-29
CUST000294,Julian,Morris,1972-09-24,53,Liverpool,Employed,4.7,88100.0,Sub-Prime,649,0,2023-11-06
CUST000295,Ashleigh,Campbell,1959-11-16,66,Liverpool,Retired,0.4,34500.0,Sub-Prime,603,0,2022-06-06
CUST000296,Mohammed,Faulkner,1983-05-15,42,Glasgow,Retired,2.3,32800.0,Prime,841,0,2025-11-04
CUST000297,Jordan,Duncan,1955-02-23,71,Liverpool,Employed,0.2,38200.0,Sub-Prime,649,0,2022-03-29
CUST000298,Sarah,Patel,1973-02-20,53,Manchester,Self-Employed,4.0,20600.0,Prime,764,0,2022-08-15
CUST000299,Melanie,Ali,1969-10-17,56,Sheffield,Self-Employed,7.7,34500.0,Sub-Prime,600,3,2024-11-25
CUST000300,Ronald,Jarvis,1965-06-06,60,Sheffield,Employed,2.1,117900.0,Prime,836,0,2024-08-04
CUST000301,Jasmine,Richardson,1979-03-18,47,Liverpool,Employed,0.1,26800.0,Deep Sub-Prime,539,0,2024-02-13
CUST000302,Gareth,Barnes,1992-11-10,33,London,Retired,1.3,82000.0,Near-Prime,712,0,2024-09-17
CUST000303,Kelly,Smith,1970-06-17,55,Edinburgh,Employed,4.7,47800.0,Near-Prime,718,0,2022-01-15
CUST000304,Gerard,Davies,1984-11-01,41,Liverpool,Self-Employed,3.1,29200.0,Prime,771,0,2022-09-03
CUST000305,Angela,Harding,1958-03-15,68,Edinburgh,Self-Employed,3.1,26300.0,Near-Prime,719,0,2024-07-01
CUST000306,Ruth,Hunt,1973-07-14,52,Glasgow,Employed,5.4,24400.0,Prime,835,0,2024-12-08
CUST000307,Caroline,Brady,1970-03-13,56,Sheffield,Self-Employed,4.1,23300.0,Prime,789,0,2022-11-06
CUST000308,Pamela,Dean,1979-05-10,46,Leeds,Self-Employed,2.3,38500.0,Prime,791,0,2023-08-16
CUST000309,Sarah,Allen,1992-02-05,34,Birmingham,Employed,1.1,68500.0,Near-Prime,722,0,2024-12-22
CUST000310,Daniel,Stewart,1973-04-08,52,Glasgow,Employed,3.0,25500.0,Prime,758,0,2024-10-19
CUST000311,Henry,Bailey,1980-02-10,46,Birmingham,Employed,11.4,36800.0,Prime,829,0,2025-09-05
CUST000312,Adam,Walker,1999-11-05,26,Bristol,Self-Employed,8.6,19100.0,Prime,757,0,2025-03-03
CUST000313,Mitchell,Russell,1986-12-24,39,Liverpool,Self-Employed,3.5,34900.0,Sub-Prime,598,3,2022-12-24
CUST000314,Jay,Lloyd,1994-06-27,31,Manchester,Employed,10.7,45500.0,Near-Prime,692,0,2022-10-23
CUST000315,Tony,Davies,1995-06-06,30,Bristol,Employed,3.7,48500.0,Prime,776,0,2025-01-24
CUST000316,Gail,Bull,1998-01-13,28,Liverpool,Self-Employed,3.9,42700.0,Sub-Prime,640,0,2024-09-02
CUST000317,Teresa,Willis,1959-10-16,66,Manchester,Self-Employed,3.1,34700.0,Prime,760,1,2023-04-25
CUST000318,Joshua,Jackson,1983-03-05,43,Bristol,Employed,0.5,11800.0,Prime,839,0,2025-02-11
CUST000319,George,Walker,1962-02-13,64,Liverpool,Self-Employed,1.1,20500.0,Near-Prime,713,0,2023-05-23
CUST000320,Elizabeth,Jarvis,2004-01-16,22,Birmingham,Employed,6.7,99500.0,Sub-Prime,590,0,2022-07-25
CUST000321,Claire,Hill,1989-11-19,36,Cardiff,Employed,5.3,32500.0,Prime,777,1,2025-11-20
CUST000322,Roger,Smith,1971-09-21,54,Bristol,Employed,1.8,27000.0,Prime,764,0,2025-07-05
CUST000323,Bryan,Morris,1985-12-19,40,Cardiff,Self-Employed,0.3,41800.0,Deep Sub-Prime,544,1,2023-06-11
CUST000324,Jade,Robson,1961-01-05,65,Manchester,Employed,3.1,52700.0,Prime,808,1,2022-08-07
CUST000325,Eric,Taylor,2004-06-30,21,Birmingham,Retired,0.6,27800.0,Near-Prime,714,0,2025-01-30
CUST000326,Patricia,Morgan,1999-01-26,27,Liverpool,Employed,12.1,34700.0,Deep Sub-Prime,549,1,2025-06-03
CUST000327,Claire,Green,1991-02-07,35,Cardiff,Employed,4.1,48300.0,Sub-Prime,663,0,2023-09-05
CUST000328,Arthur,Wilkinson,1954-02-14,72,Bristol,Employed,0.5,111000.0,Near-Prime,717,0,2023-12-08
CUST000329,Ellie,Morris,1978-04-05,47,Liverpool,Self-Employed,0.4,52700.0,Prime,801,0,2023-02-12
CUST000330,Margaret,Fuller,1992-12-15,33,Glasgow,Contractor,2.0,23300.0,Prime,841,0,2023-08-01
CUST000331,Frances,Barnes,1960-07-19,65,London,Employed,2.8,55600.0,Deep Sub-Prime,415,0,2022-02-08
CUST000332,Chelsea,Mills,1995-05-03,30,Leeds,Employed,3.4,25800.0,Near-Prime,727,0,2024-08-05
CUST000333,Eileen,Collins,1968-03-29,57,Leeds,Contractor,0.3,28000.0,Near-Prime,688,2,2025-07-03
CUST000334,Beth,Atkins,1984-10-08,41,Liverpool,Employed,0.9,41000.0,Near-Prime,694,0,2023-09-27
CUST000335,Bradley,Thomas,1961-02-11,65,Leeds,Self-Employed,5.1,24200.0,Deep Sub-Prime,437,0,2022-02-27
CUST000336,Valerie,Clark,1973-11-21,52,Edinburgh,Employed,1.6,44100.0,Sub-Prime,646,0,2022-12-31
CUST000337,Barry,McCarthy,1989-10-03,36,Cardiff,Employed,11.1,54400.0,Deep Sub-Prime,471,0,2023-07-31
CUST000338,Bethan,Harding,1998-10-21,27,London,Employed,3.2,40300.0,Near-Prime,736,0,2023-10-14
CUST000339,Dean,Young,1993-02-22,33,Edinburgh,Contractor,0.3,42100.0,Near-Prime,728,0,2024-10-14
CUST000340,Wendy,Richards,1959-12-01,66,Sheffield,Employed,13.4,42000.0,Near-Prime,728,0,2025-12-29
CUST000341,Ryan,Marshall,1972-03-18,54,London,Employed,2.1,62200.0,Prime,790,0,2022-12-04
CUST000342,Louise,Watson,1983-05-08,42,London,Employed,6.5,36700.0,Sub-Prime,598,1,2025-08-21
CUST000343,Nigel,Robinson,1977-11-09,48,London,Self-Employed,15.5,28500.0,Near-Prime,691,0,2023-07-25
CUST000344,Leah,Evans,1990-03-24,35,Leeds,Self-Employed,0.6,39100.0,Prime,796,0,2023-09-11
CUST000345,Karl,Morgan,1971-12-14,54,Glasgow,Self-Employed,0.4,32500.0,Near-Prime,698,2,2025-08-10
CUST000346,George,Adams,1984-02-14,42,Birmingham,Employed,0.1,26200.0,Near-Prime,745,0,2024-09-23
CUST000347,Jodie,Coates,1996-09-10,29,Cardiff,Contractor,6.4,37400.0,Deep Sub-Prime,520,0,2022-03-20
CUST000348,Norman,Scott,1975-11-15,50,Birmingham,Employed,0.4,25000.0,Prime,761,0,2025-05-07
CUST000349,Russell,Rees,1991-08-06,34,London,Employed,3.1,61300.0,Deep Sub-Prime,461,0,2025-04-03
CUST000350,Gavin,Grant,1990-11-21,35,Bristol,Contractor,4.5,30700.0,Prime,822,0,2025-06-17
CUST000351,Hugh,Russell,1969-01-12,57,Liverpool,Employed,1.9,14500.0,Near-Prime,746,0,2025-05-10
CUST000352,Paul,White,1993-09-25,32,Glasgow,Employed,0.9,65200.0,Sub-Prime,612,0,2022-08-13
CUST000353,Sheila,Smith,1962-01-08,64,London,Employed,0.8,37200.0,Prime,805,0,2022-09-29
CUST000354,Irene,Taylor,1960-08-28,65,London,Employed,9.4,33500.0,Prime,844,0,2022-07-24
CUST000355,Sarah,Pearson,1954-03-10,72,Edinburgh,Employed,5.8,35500.0,Sub-Prime,635,0,2023-01-05
CUST000356,Brandon,Brown,1993-04-01,32,Leeds,Employed,1.2,20500.0,Near-Prime,724,2,2023-02-17
CUST000357,Malcolm,Cox,1956-09-28,69,Manchester,Employed,0.8,21000.0,Near-Prime,730,1,2024-03-28
CUST000358,Philip,Jones,1960-11-28,65,Cardiff,Employed,26.4,35700.0,Near-Prime,714,0,2025-04-23
CUST000359,Sally,Wright,1977-10-24,48,Leeds,Employed,17.7,135500.0,Prime,808,0,2023-12-04
CUST000360,Ross,Harding,1987-06-18,38,Birmingham,Employed,8.8,14700.0,Prime,836,0,2022-03-09
CUST000361,Katy,Bishop,2002-08-31,23,Bristol,Retired,4.1,58700.0,Prime,834,0,2023-12-13
CUST000362,Robert,Long,1996-12-15,29,Leeds,Employed,25.5,14600.0,Near-Prime,690,1,2024-01-15
CUST000363,Rachel,Vincent,1980-07-04,45,Sheffield,Employed,6.6,37900.0,Near-Prime,703,0,2024-02-01
CUST000364,Louise,Ford,2001-08-27,24,Bristol,Employed,2.2,34800.0,Deep Sub-Prime,463,0,2022-05-06
CUST000365,Tina,Bray,1975-02-05,51,Cardiff,Employed,7.9,49600.0,Prime,760,2,2022-07-16
CUST000366,Sara,Parkinson,1971-11-22,54,Sheffield,Retired,3.3,30200.0,Prime,768,1,2024-05-01
CUST000367,Victor,Palmer,2001-08-21,24,Glasgow,Employed,4.7,32500.0,Near-Prime,712,0,2024-07-17
CUST000368,Billy,Price,1989-04-13,36,Manchester,Employed,4.6,50900.0,Sub-Prime,670,0,2024-07-29
CUST000369,Nigel,James,1982-06-14,43,Liverpool,Employed,0.0,18200.0,Sub-Prime,614,0,2022-06-27
CUST000370,Naomi,Shaw,1997-09-23,28,Bristol,Employed,4.9,58800.0,Prime,816,2,2024-05-06
CUST000371,Robin,Sykes,2002-03-25,23,Edinburgh,Self-Employed,6.4,24700.0,Prime,845,0,2025-10-11
CUST000372,Amy,Cook,1968-09-22,57,Liverpool,Employed,1.2,44500.0,Near-Prime,745,2,2023-12-06
CUST000373,Elizabeth,Elliott,1980-04-23,45,Manchester,Self-Employed,8.8,52200.0,Prime,768,0,2023-05-01
CUST000374,Terry,King,1982-03-21,43,Bristol,Self-Employed,8.3,47000.0,Prime,757,1,2023-08-05
CUST000375,Joyce,Preston,1963-07-25,62,Glasgow,Employed,6.4,58700.0,Sub-Prime,642,0,2022-04-15
CUST000376,Graham,Green,1959-05-21,66,Birmingham,Employed,4.3,20700.0,Prime,821,0,2022-05-31
CUST000377,Christine,Barker,2003-11-05,22,Edinburgh,Employed,0.4,75200.0,Prime,832,0,2024-05-14
CUST000378,Kate,Andrews,1957-04-04,68,Sheffield,Employed,1.7,36400.0,Prime,815,0,2024-05-22
CUST000379,Vanessa,Blake,1975-08-11,50,Cardiff,Contractor,2.6,31600.0,Prime,757,0,2023-07-04
CUST000380,Mary,Taylor,1998-06-15,27,Bristol,Employed,1.2,49800.0,Prime,779,0,2025-01-25
CUST000381,Gerard,Foster,1956-09-04,69,London,Self-Employed,10.1,69600.0,Sub-Prime,610,0,2023-07-01
CUST000382,Melissa,O'Sullivan,1960-03-24,65,Manchester,Self-Employed,8.6,33100.0,Near-Prime,693,1,2022-08-29
CUST000383,Hayley,Wilson,1997-11-13,28,Leeds,Employed,7.5,35900.0,Near-Prime,742,0,2022-06-18
CUST000384,Suzanne,Owen,1977-01-01,49,Liverpool,Self-Employed,1.9,15000.0,Prime,847,0,2025-03-30
CUST000385,Marion,Wilson,1972-02-18,54,Manchester,Employed,6.1,23600.0,Near-Prime,705,0,2023-10-29
CUST000386,Brenda,Osborne,1991-05-08,34,Liverpool,Contractor,1.9,63800.0,Near-Prime,698,1,2024-09-25
CUST000387,Richard,John,1991-01-23,35,Birmingham,Contractor,2.4,35100.0,Sub-Prime,592,0,2024-10-18
CUST000388,Vincent,Day,2000-05-14,25,Sheffield,Employed,1.5,97800.0,Near-Prime,734,1,2023-03-01
CUST000389,Dylan,Woodward,2000-12-29,25,London,Self-Employed,14.4,33100.0,Prime,773,0,2023-06-30
CUST000390,Jeremy,Taylor,1953-08-04,72,Bristol,Employed,2.4,15200.0,Deep Sub-Prime,544,1,2024-05-29
CUST000391,Joanne,Rees,1997-11-28,28,Birmingham,Employed,0.3,29000.0,Near-Prime,697,1,2025-02-25
CUST000392,Robert,Green,1996-04-06,29,Liverpool,Self-Employed,3.2,75100.0,Sub-Prime,595,1,2024-04-04
CUST000393,Nicola,Burton,1967-10-26,58,Manchester,Employed,13.4,43700.0,Prime,836,3,2023-06-14
CUST000394,Lauren,Webster,1963-11-21,62,Glasgow,Employed,4.3,27100.0,Prime,777,0,2023-05-19
CUST000395,Jodie,Cunningham,1991-10-20,34,Liverpool,Self-Employed,7.6,22900.0,Prime,762,0,2022-03-23
CUST000396,Charles,Mitchell,1963-10-06,62,Manchester,Employed,0.7,38200.0,Prime,773,0,2022-03-19
CUST000397,Jonathan,Dixon,1999-01-15,27,Edinburgh,Employed,6.5,73600.0,Near-Prime,696,0,2024-10-25
CUST000398,Danielle,Jenkins,1982-01-11,44,Glasgow,Employed,9.7,27600.0,Prime,830,0,2023-10-06
CUST000399,Robin,Mitchell,1971-10-07,54,Liverpool,Employed,1.5,38200.0,Prime,796,0,2022-06-26
CUST000400,Sharon,Griffiths,1976-08-31,49,Bristol,Employed,18.3,78800.0,Near-Prime,695,1,2024-11-19
CUST000401,Jenna,Jones,1999-05-07,26,Glasgow,Self-Employed,7.6,11700.0,Prime,824,0,2024-11-02
CUST000402,Jordan,Quinn,1974-03-01,52,Manchester,Employed,3.2,22700.0,Prime,778,0,2024-07-20
CUST000403,Thomas,Martin,1956-11-26,69,Sheffield,Retired,1.4,105200.0,Near-Prime,683,0,2022-11-25
CUST000404,Conor,Harris,1962-07-07,63,Liverpool,Employed,6.5,45100.0,Near-Prime,701,0,2022-07-06
CUST000405,Jean,Morris,1953-09-14,72,Sheffield,Employed,1.6,36700.0,Sub-Prime,604,2,2022-09-30
CUST000406,Jessica,Kent,1961-12-19,64,London,Employed,12.5,43900.0,Prime,824,0,2022-12-24
CUST000407,Yvonne,Lee,1987-03-22,38,Liverpool,Self-Employed,5.9,36200.0,Near-Prime,726,0,2025-06-06
CUST000408,Steven,Frost,1977-04-11,48,Manchester,Employed,7.2,53500.0,Prime,782,0,2025-02-26
CUST000409,Amanda,Brown,1956-01-21,70,Bristol,Employed,13.2,41800.0,Deep Sub-Prime,445,0,2025-12-01
CUST000410,Terry,Allen,1958-06-23,67,Edinburgh,Employed,1.2,79600.0,Near-Prime,682,0,2024-06-09
CUST000411,Carolyn,Hart,1980-09-11,45,Manchester,Contractor,1.4,16300.0,Sub-Prime,654,0,2023-03-26
CUST000412,Carol,Brown,1961-01-05,65,Edinburgh,Employed,19.9,45800.0,Near-Prime,734,0,2023-05-20
CUST000413,Marian,Nicholls,1964-11-14,61,Manchester,Self-Employed,2.5,61400.0,Sub-Prime,638,1,2024-12-07
CUST000414,Craig,Williams,1977-10-19,48,London,Employed,7.6,31000.0,Prime,843,2,2022-06-14
CUST000415,Amanda,Fox,1969-09-25,56,Edinburgh,Employed,9.0,27600.0,Sub-Prime,672,0,2024-03-24
CUST000416,Hannah,Taylor,1958-07-12,67,Glasgow,Self-Employed,1.0,68500.0,Sub-Prime,664,0,2025-03-04
CUST000417,Ross,Ross,1976-04-12,49,Bristol,Employed,2.6,208600.0,Sub-Prime,601,0,2022-09-19
CUST000418,Denise,Parkinson,1958-05-17,67,Bristol,Employed,0.3,17500.0,Near-Prime,699,0,2024-04-04
CUST000419,Gordon,Howe,1987-11-17,38,Manchester,Retired,2.4,14500.0,Prime,766,1,2023-06-27
CUST000420,Leah,Sharp,1977-01-25,49,Leeds,Employed,3.5,81200.0,Deep Sub-Prime,553,0,2023-01-03
CUST000421,Jacob,Smith,1960-03-04,66,London,Employed,5.7,30300.0,Prime,814,0,2022-09-27
CUST000422,Carl,Carter,1994-03-03,32,Birmingham,Employed,9.2,17500.0,Near-Prime,700,0,2024-10-15
CUST000423,Edward,Watson,1958-04-21,67,Glasgow,Employed,7.2,17900.0,Near-Prime,705,0,2024-09-02
CUST000424,Gillian,Mitchell,1986-10-20,39,Liverpool,Employed,1.7,40400.0,Prime,795,1,2025-03-26
CUST000425,Lucy,Davies,1992-08-10,33,Glasgow,Employed,6.5,26200.0,Near-Prime,703,1,2025-10-02
CUST000426,Carly,Woods,1991-08-04,34,Cardiff,Employed,1.7,66600.0,Near-Prime,728,2,2024-08-28
CUST000427,Teresa,Saunders,1975-03-04,51,Liverpool,Employed,2.7,25900.0,Near-Prime,732,3,2023-11-15
CUST000428,Pauline,Williams,1957-10-28,68,Bristol,Employed,1.3,36900.0,Prime,787,0,2023-04-16
CUST000429,Marie,George,1971-11-14,54,Edinburgh,Self-Employed,5.1,76200.0,Sub-Prime,671,0,2024-02-28
CUST000430,Dylan,Hall,1958-03-24,67,Birmingham,Employed,2.3,28600.0,Sub-Prime,604,2,2022-02-28
CUST000431,Laura,Lee,1957-01-18,69,Glasgow,Self-Employed,3.9,30400.0,Sub-Prime,618,0,2022-04-30
CUST000432,George,Richards,1997-01-17,29,Manchester,Self-Employed,4.4,21600.0,Sub-Prime,611,2,2024-02-27
CUST000433,Bethany,Jackson,1979-05-05,46,Leeds,Retired,5.0,39600.0,Prime,766,1,2025-05-15
CUST000434,Luke,Power,2003-06-17,22,Leeds,Retired,3.0,21400.0,Sub-Prime,630,0,2025-06-12
CUST000435,Naomi,Kay,1992-01-29,34,Edinburgh,Contractor,5.9,50700.0,Prime,788,0,2024-07-28
CUST000436,Donna,Hayes,1985-07-17,40,Liverpool,Employed,2.0,44800.0,Sub-Prime,672,3,2022-04-07
CUST000437,Timothy,Barker,1983-11-01,42,London,Self-Employed,4.1,36200.0,Sub-Prime,642,0,2025-07-24
CUST000438,Graham,Pollard,1976-07-19,49,Leeds,Employed,0.1,50700.0,Prime,781,1,2022-09-26
CUST000439,Louis,Goddard,1955-11-03,70,London,Retired,2.9,53500.0,Prime,807,1,2023-11-14
CUST000440,Zoe,John,1988-11-02,37,Glasgow,Employed,3.5,22000.0,Near-Prime,728,0,2023-07-20
CUST000441,Lawrence,Cooper,1978-07-20,47,Birmingham,Retired,1.3,39900.0,Sub-Prime,592,0,2025-04-18
CUST000442,Josephine,Anderson,1976-03-15,50,Glasgow,Self-Employed,3.5,40700.0,Near-Prime,681,0,2025-05-11
CUST000443,Eileen,Shepherd,1996-02-09,30,Manchester,Contractor,11.8,37600.0,Prime,816,0,2023-05-28
CUST000444,Nicole,Davies,1959-08-10,66,London,Retired,2.8,26400.0,Prime,776,1,2023-03-18
CUST000445,Sylvia,Arnold,1970-04-29,55,London,Employed,2.8,20800.0,Near-Prime,738,0,2024-07-25
CUST000446,Brett,Reeves,1963-05-30,62,London,Employed,5.6,67400.0,Near-Prime,747,0,2024-10-27
CUST000447,Bruce,Gordon,1962-10-20,63,Edinburgh,Employed,23.2,44900.0,Prime,768,2,2024-10-16
CUST000448,Cheryl,Gilbert,2000-09-15,25,Sheffield,Employed,17.6,33400.0,Prime,811,0,2024-07-13
CUST000449,Graham,Gordon,2001-05-31,24,Manchester,Self-Employed,2.7,20900.0,Near-Prime,748,0,2023-08-09
CUST000450,Hugh,Bradley,1996-12-19,29,Birmingham,Employed,1.7,15800.0,Prime,838,0,2024-11-06
CUST000451,Lydia,Walker,2001-01-01,25,Cardiff,Employed,0.4,34800.0,Deep Sub-Prime,570,0,2022-05-26
CUST000452,Vanessa,Davison,1997-02-20,29,Bristol,Employed,16.8,39800.0,Near-Prime,745,0,2023-07-17
CUST000453,Linda,Herbert,1954-06-02,71,Edinburgh,Employed,1.6,60400.0,Near-Prime,727,2,2022-11-29
CUST000454,Danielle,Lucas,1976-06-06,49,Bristol,Retired,6.7,41600.0,Prime,759,1,2022-08-02
CUST000455,Martin,Doyle,1963-09-21,62,Leeds,Self-Employed,5.7,32400.0,Prime,771,0,2025-05-09
CUST000456,Kathleen,Welch,1960-01-22,66,Birmingham,Retired,2.5,35500.0,Prime,785,1,2025-07-21
CUST000457,Kerry,Thomas,2003-06-11,22,Edinburgh,Retired,0.5,35900.0,Prime,781,0,2023-06-08
